key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
8604,P-20664,Serginho,not applicable,1953-12-23,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Serginho_Chulapa
8605,P-14456,Sergio,not applicable,1976-11-10,0,0,0,1,0,1,2002,"https://en.wikipedia.org/wiki/Sergio_(footballer,_born_1976)"
8607,P-86509,Sérgio,Paulo,1969-06-02,0,0,0,1,0,1,1994,"https://en.wikipedia.org/wiki/Paulo_S%C3%A9rgio_(footballer,_born_1969)"
8609,P-80178,Serna,Mauricio,1968-01-22,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Mauricio_Serna
8612,P-80379,Serrizuela,José,1962-06-16,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Jos%C3%A9_Serrizuela
8614,P-89412,Servín,Raúl,1963-04-29,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Ra%C3%BAl_Serv%C3%ADn
8617,P-05609,Sesta,Karl,1906-03-18,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Karl_Sesta
8618,P-26852,Šesták,Stanislav,1982-12-16,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Stanislav_%C5%A0est%C3%A1k
8619,P-46658,Šestić,Miloš,1956-08-08,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Milo%C5%A1_%C5%A0esti%C4%87
8623,P-32599,Seung-ho,Paik,1997-03-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Paik_Seung-ho
8627,P-78318,Sforza,Ciriaco,1970-03-02,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Ciriaco_Sforza
8628,P-95996,Shaaban,Rami,1975-06-30,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Rami_Shaaban
8630,P-62944,Shaker,Nadhim,1958-04-13,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Nadhim_Shaker
8631,P-15649,Shaker,Samir,1958-02-28,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Samir_Shaker
8632,P-53019,Shalamanov,Aleksandar,1941-09-04,0,0,1,0,0,2,"1966, 1970",https://en.wikipedia.org/wiki/Aleksandar_Shalamanov
8633,P-10165,Shalimov,Igor,1969-02-02,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Igor_Shalimov
8634,P-37402,Shao,Jiayi,1980-04-10,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Shao_Jiayi
8635,P-39460,Shaqiri,Xherdan,1991-10-10,0,0,0,1,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Xherdan_Shaqiri
8636,P-06750,Sharahili,Riyadh,1993-04-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Riyadh_Sharahili
8637,P-47824,Sharp,Graeme,1960-10-16,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Graeme_Sharp
8638,P-27894,Shatov,Oleg,1990-07-29,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Oleg_Shatov
8640,P-36400,Shaw,Luke,1995-07-12,0,0,1,0,0,2,"2014, 2022",https://en.wikipedia.org/wiki/Luke_Shaw
8643,P-63416,Shearer,Alan,1970-08-13,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Alan_Shearer
8644,P-72379,Sheedy,Kevin,1959-10-21,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Kevin_Sheedy_(Irish_footballer)
8645,P-56584,Shelayev,Oleh,1976-11-05,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Oleh_Shelayev
8646,P-93680,Shengelia,Ramaz,1957-01-01,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Ramaz_Shengelia
8647,P-52963,Sheridan,John,1964-10-01,0,0,0,1,0,2,"1990, 1994",https://en.wikipedia.org/wiki/John_Sheridan_(footballer)
8649,P-94825,Sheringham,Teddy,1966-04-02,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Teddy_Sheringham
8650,P-28651,Shesternyov,Albert,1941-06-20,0,0,1,1,0,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Albert_Shesternyov
8651,P-86650,Shevchenko,Andriy,1976-09-29,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Andriy_Shevchenko
8653,P-99817,Shibasaki,Gaku,1992-05-28,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Gaku_Shibasaki
8656,P-52437,Shilla,Illiasu,1982-10-26,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Illiasu_Shilla
8657,P-20640,Shilton,Peter,1949-09-18,0,1,0,0,0,3,"1982, 1986, 1990",https://en.wikipedia.org/wiki/Peter_Shilton
8662,P-97902,Shin,Hong-gi,1968-05-04,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Shin_Hong-gi
8666,P-24770,Shittu,Danny,1980-09-02,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Danny_Shittu
8668,P-37385,Shmulevich-Rom,Danny,1940-11-29,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Danny_Shmulevich-Rom
8670,P-42749,Shobair,Ahmed,1960-09-28,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Ahmed_Shobair
8672,P-00111,Shojaei,Masoud,1984-06-09,0,0,0,1,0,3,"2006, 2014, 2018",https://en.wikipedia.org/wiki/Masoud_Shojaei
8673,P-46176,Shoji,Gen,1992-12-11,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Gen_Shoji
8674,P-22507,Shorunmu,Ike,1967-10-16,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Ike_Shorunmu
8675,P-91649,Shovkovskyi,Oleksandr,1975-01-02,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Oleksandr_Shovkovskyi
8678,P-95383,Shum,Itzhak,1948-09-01,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Itzhak_Shum
8679,P-91215,Shuruk,Roni,1946-02-24,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Roni_Shuruk
8682,P-72487,Siasia,Samson,1967-08-14,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Samson_Siasia
8683,P-21000,Sibaya,MacBeth,1977-11-25,0,0,0,1,0,2,"2002, 2010",https://en.wikipedia.org/wiki/MacBeth_Sibaya
8684,P-09579,Sibik,Paweł,1971-02-15,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Pawe%C5%82_Sibik
8686,P-73306,Sidibé,Djibril,1992-07-29,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Djibril_Sidib%C3%A9_(footballer,_born_1992)"
8690,P-85178,Sierra,José Luis,1968-12-05,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Sierra
8692,P-53238,Siffling,Otto,1912-08-03,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Otto_Siffling
8694,P-32071,Signori,Giuseppe,1968-02-17,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Giuseppe_Signori
8695,P-73258,Sigurðarson,Björn Bergmann,1991-02-26,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Bergmann_Sigur%C3%B0arson
8696,P-83367,Sigurðsson,Gylfi,1989-09-08,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Gylfi_Sigur%C3%B0sson
8697,P-13758,Sigurðsson,Ragnar,1986-06-19,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Ragnar_Sigur%C3%B0sson
8699,P-32294,Sikhosana,Jerry,1969-06-08,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Jerry_Sikhosana
8700,P-12049,Silas,Paulo,1965-08-27,0,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Paulo_Silas
8704,P-72710,Silva,Adrien,1989-03-15,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Adrien_Silva
8706,P-33280,Silva,André,1995-11-06,0,0,0,0,1,2,"2018, 2022","https://en.wikipedia.org/wiki/Andr%C3%A9_Silva_(footballer,_born_1995)"
8707,P-05289,Silva,António,2003-10-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Silva_(footballer)
8708,P-34205,Silva,Bernardo,1994-08-10,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Bernardo_Silva
8709,P-74863,Silva,Darío,1972-11-02,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Dar%C3%ADo_Silva
8710,P-64102,Silva,David,1986-01-08,0,0,0,1,1,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/David_Silva
8711,P-94202,Silva,Francisco,1986-02-11,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Francisco_Silva
8713,P-45956,Silva,Gilberto,1976-10-07,0,0,0,1,0,3,"2002, 2006, 2010",https://en.wikipedia.org/wiki/Gilberto_Silva
8718,P-12551,Silva,Mauro,1968-01-12,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Mauro_Silva
8721,P-32798,Silva,Thiago,1984-09-22,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thiago_Silva
8723,P-66615,Silvestre,Mikaël,1977-08-09,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mika%C3%ABl_Silvestre
8724,P-32279,Simão,not applicable,1979-10-31,0,0,0,1,1,2,"2006, 2010",https://en.wikipedia.org/wiki/Sim%C3%A3o_Sabrosa
8726,P-06370,Simeone,Diego,1970-04-28,0,0,0,1,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Diego_Simeone
8727,P-66734,Simeonov,Simeon,1946-04-26,0,1,0,0,0,3,"1966, 1970, 1974","https://en.wikipedia.org/wiki/Simeon_Simeonov_(footballer,_born_1946)"
8728,P-49309,Simeunovič,Marko,1967-12-06,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Marko_Simeunovi%C4%8D
8729,P-41724,Šimić,Dario,1975-11-12,0,0,1,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Dario_%C5%A0imi%C4%87
8730,P-33623,Simo,Augustine,1978-09-18,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Augustine_Simo
8731,P-60225,Simões,António,1943-12-14,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Sim%C3%B5es
8736,P-14628,Simón,Juan,1960-03-02,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Juan_Sim%C3%B3n
8737,P-94271,Simón,Unai,1997-06-11,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Unai_Sim%C3%B3n
8740,P-80262,Simons,Timmy,1976-12-11,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Timmy_Simons
8741,P-34458,Simons,Xavi,2003-04-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Xavi_Simons
8742,P-07140,Simonsen,Allan,1952-12-15,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Allan_Simonsen
8744,P-82312,Simonsson,Agne,1935-10-19,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Agne_Simonsson
8745,P-54948,Simonyan,Nikita,1926-10-12,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Nikita_Simonyan
8748,P-62344,Simpson,Fitzroy,1970-02-26,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Fitzroy_Simpson
8750,P-29621,Šimunić,Josip,1978-02-18,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Josip_%C5%A0imuni%C4%87
8753,P-99905,Sinclair,Frank,1971-12-03,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Frank_Sinclair
8754,P-53590,Sinclair,Trevor,1973-03-02,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Trevor_Sinclair
8755,P-11865,Sindelar,Matthias,1903-02-10,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Matthias_Sindelar
8757,P-30651,Sinha,not applicable,1976-05-23,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Sinha_(footballer)
8758,P-33115,Sio,Giovanni,1989-03-31,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Giovanni_Sio
8759,P-40666,Sionko,Libor,1977-02-01,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Libor_Sionko
8761,P-05061,Sirakov,Nasko,1962-04-26,0,0,0,0,1,2,"1986, 1994",https://en.wikipedia.org/wiki/Nasko_Sirakov
8762,P-60016,Sirigu,Salvatore,1987-01-12,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Salvatore_Sirigu
8764,P-07870,Sissoko,Moussa,1989-08-16,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Moussa_Sissoko
8765,P-18907,Sisto,Pione,1995-02-04,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Pione_Sisto
8766,P-46140,Sivebæk,John,1961-10-25,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/John_Siveb%C3%A6k
8768,P-74565,Six,Didier,1954-08-21,0,0,0,1,1,2,"1978, 1982",https://en.wikipedia.org/wiki/Didier_Six
8770,P-61240,Sjöberg,Thomas,1952-07-06,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Thomas_Sj%C3%B6berg
8774,P-47815,Skhiri,Ellyes,1995-05-10,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ellyes_Skhiri
8777,P-47998,Skoblar,Josip,1941-03-12,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Josip_Skoblar
8778,P-33095,Skoglund,Lennart,1929-12-24,0,0,0,1,1,2,"1950, 1958",https://en.wikipedia.org/wiki/Lennart_Skoglund
8780,P-02071,Skóraś,Michał,2000-02-15,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Micha%C5%82_Sk%C3%B3ra%C5%9B
8784,P-76468,Skov,Robert,1996-05-20,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Robert_Skov
8786,P-57606,Škrtel,Martin,1984-12-15,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Martin_%C5%A0krtel
8787,P-71260,Skuhravý,Tomáš,1965-09-07,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Skuhrav%C3%BD
8788,P-02559,Skúlason,Ari Freyr,1987-05-14,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Ari_Freyr_Sk%C3%BAlason
8794,P-59199,Slimani,Islam,1988-06-18,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Islam_Slimani
8795,P-99082,Slimani,Kacem,1948-07-01,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Kacem_Slimani
8796,P-69793,Sliti,Naïm,1992-07-27,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Na%C3%AFm_Sliti
8797,P-67521,Šljivo,Edhem,1950-03-16,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Edhem_%C5%A0ljivo
8800,P-87661,Smalling,Chris,1989-11-22,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Chris_Smalling
8803,P-90145,Smeltz,Shane,1981-09-29,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Shane_Smeltz
8804,P-79578,Smertin,Alexey,1975-05-01,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Alexey_Smertin
8805,P-61846,Smidts,Rudi,1963-08-12,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Rudi_Smidts
8808,P-85884,Smit,Kick,1911-11-03,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Kick_Smit
8812,P-63865,Smith,Ian,1998-03-06,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Ian_Smith_(footballer,_born_1998)"
8820,P-84524,Smith,Tommy,1990-03-31,0,0,1,0,0,1,2010,"https://en.wikipedia.org/wiki/Tommy_Smith_(footballer,_born_1990)"
8821,P-95900,Smolarek,Euzebiusz,1981-01-09,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Euzebiusz_Smolarek
8822,P-57931,Smolarek,Włodzimierz,1957-07-16,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/W%C5%82odzimierz_Smolarek
8823,P-64597,Smolnikov,Igor,1988-08-08,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Igor_Smolnikov
8824,P-18383,Smolov,Fyodor,1990-02-09,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Fyodor_Smolov
8825,P-51336,Sneijder,Wesley,1984-06-09,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Wesley_Sneijder
8828,P-91291,Sobhi,Ramadan,1997-01-23,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Ramadan_Sobhi
8829,P-05425,Sobolewski,Radosław,1976-12-13,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Rados%C5%82aw_Sobolewski
8830,P-58983,Sobotka,Jiří,1911-06-06,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_Sobotka
8832,P-28298,Socías,Jorge,1951-10-06,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Jorge_Soc%C3%ADas
8833,P-77922,Socorro,Héctor,1912-06-26,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/H%C3%A9ctor_Socorro
8834,P-78605,Sócrates,not applicable,1954-02-19,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/S%C3%B3crates
8835,P-06935,Sodje,Efe,1972-10-05,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Efe_Sodje
8838,P-14962,Sokolov,Georgi,1942-06-19,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Georgi_Sokolov
8843,P-75062,Solbakken,Ståle,1968-02-27,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/St%C3%A5le_Solbakken
8845,P-37461,Soldo,Zvonimir,1967-11-02,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Zvonimir_Soldo
8847,P-30405,Soler,Carlos,1997-01-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Carlos_Soler_(footballer)
8848,P-06095,Soler,Gérard,1954-03-29,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/G%C3%A9rard_Soler
8849,P-57839,Soliman,Tarek,1962-01-24,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Tarek_Soliman
8850,P-26474,Solís,Mauricio,1972-12-13,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mauricio_Sol%C3%ADs
8852,P-27678,Solomatin,Andrei,1975-09-09,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Andrei_Solomatin
8853,P-63924,Solskjær,Ole Gunnar,1973-02-26,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Ole_Gunnar_Solskj%C3%A6r
8854,P-01864,Solymosi,Ernő,1940-09-21,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Ern%C5%91_Solymosi
8855,P-61672,Soma,Naoki,1971-07-19,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Naoki_Soma
8856,P-64056,Soma,Yuki,1997-02-25,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Yuki_Soma
8859,P-63312,Sommer,Yann,1988-12-17,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Yann_Sommer
8860,P-77335,Son,Heung-min,1992-07-08,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Son_Heung-min
8862,P-64922,Sonck,Wesley,1978-08-09,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Wesley_Sonck
8864,P-99407,Song,Alex,1987-09-09,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Alex_Song
8865,P-83544,Song,Chong-gug,1979-02-20,0,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Song_Chong-gug
8869,P-98173,Song,Rigobert,1976-07-01,0,0,1,0,0,4,"1994, 1998, 2002, 2010",https://en.wikipedia.org/wiki/Rigobert_Song
8872,P-93402,Songo'o,Jacques,1964-03-17,0,1,0,0,0,4,"1990, 1994, 1998, 2002",https://en.wikipedia.org/wiki/Jacques_Songo%27o
8877,P-09412,Sorber,Mike,1971-05-14,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Mike_Sorber
8879,P-00212,Sørensen,Thomas,1976-06-12,0,1,0,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Thomas_S%C3%B8rensen
8882,P-61814,Soria,Vladimir,1964-07-15,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Vladimir_Soria
8883,P-60914,Sorín,Juan Pablo,1976-05-05,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Juan_Pablo_Sor%C3%ADn
8884,P-63024,Sørloth,Gøran,1962-07-16,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/G%C3%B8ran_S%C3%B8rloth
8887,P-03960,Sorondo,Gonzalo,1979-10-09,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Gonzalo_Sorondo
8888,P-70512,Soruco,Modesto,1966-02-12,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Modesto_Soruco
8889,P-84190,Sosa,Borna,1998-01-21,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Borna_Sosa
8894,P-68611,Sosa,Rubén,1966-04-25,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Rub%C3%A9n_Sosa
8898,P-49357,Sotil,Hugo,1949-05-18,0,0,0,0,1,2,"1970, 1978",https://en.wikipedia.org/wiki/Hugo_Sotil
8900,P-64288,Soto,Mario,1950-07-10,0,0,1,0,0,1,1982,"https://en.wikipedia.org/wiki/Mario_Soto_(footballer,_born_1950)"
8901,P-50233,Soto,Pedro,1952-10-22,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Pedro_Soto_(footballer)
8903,P-58711,Souayah,Skander,1972-11-20,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Skander_Souayah
8905,P-63360,Soudani,Hillal,1987-11-25,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Hillal_Soudani
8906,P-40996,Souleimani,Abdelaziz,1958-04-30,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Abdelaziz_Souleimani
8907,P-91562,Souness,Graeme,1953-05-06,0,0,0,1,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Graeme_Souness
8908,P-22344,Sousa,António,1957-04-28,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Sousa
8910,P-79943,Southgate,Gareth,1970-09-03,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Gareth_Southgate
8912,P-89217,Souttar,Harry,1998-10-22,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Harry_Souttar
8915,P-44010,Souza Ferreira,Luis,1904-06-30,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Luis_Souza_Ferreira
8917,P-11878,Sow,Djibril,1997-02-06,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Djibril_Sow
8922,P-68768,Spahić,Emir,1980-08-18,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Emir_Spahi%C4%87
8925,P-27040,Sparwasser,Jürgen,1948-06-04,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/J%C3%BCrgen_Sparwasser
8926,P-71342,Spasić,Predrag,1965-05-13,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Predrag_Spasi%C4%87
8929,P-62232,Spiegel,Giora,1947-07-27,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Giora_Spiegel
8930,P-77834,Spiegler,Mordechai,1944-08-19,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Mordechai_Spiegler
8931,P-39619,Spinosi,Luciano,1950-05-09,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Luciano_Spinosi
8932,P-77068,Spiranovic,Matthew,1988-06-27,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Matthew_Spiranovic
8936,P-10953,Spycher,Christoph,1978-03-30,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Christoph_Spycher
8937,P-69064,Spyropoulos,Nikos,1983-10-10,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Nikos_Spyropoulos
8938,P-63462,Squeo,Carlos,1948-06-04,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Carlos_Squeo
8939,P-33400,Squillaci,Sébastien,1980-08-11,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/S%C3%A9bastien_Squillaci
8940,P-77301,Srarfi,Bassem,1997-06-25,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Bassem_Srarfi
8942,P-97008,Srna,Darijo,1982-05-01,0,0,1,1,0,2,"2006, 2014",https://en.wikipedia.org/wiki/Darijo_Srna
8945,P-56486,Stábile,Guillermo,1905-01-17,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Guillermo_St%C3%A1bile
8947,P-33618,Staelens,Lorenzo,1964-04-30,0,0,1,1,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Lorenzo_Staelens
8948,P-65749,Štajner,Jiří,1976-05-27,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_%C5%A0tajner
8949,P-46061,Stam,Jaap,1972-07-17,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Jaap_Stam
8950,P-61860,Štambachr,František,1953-02-13,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0tambachr
8951,P-18615,Stanciu,Constantin,1911-03-05,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Constantin_Stanciu
8954,P-75377,Stanić,Mario,1972-04-10,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mario_Stani%C4%87
8957,P-91350,Stanišić,Josip,2000-04-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Josip_Stani%C5%A1i%C4%87
8959,P-22793,Stanković,Dejan,1978-09-11,0,0,0,1,0,3,"1998, 2006, 2010",https://en.wikipedia.org/wiki/Dejan_Stankovi%C4%87
8960,P-63160,Stanojković,Vujadin,1963-09-10,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Vujadin_Stanojkovi%C4%87
8965,P-69817,Staunton,Steve,1969-01-19,0,0,1,0,0,3,"1990, 1994, 2002",https://en.wikipedia.org/wiki/Steve_Staunton
8966,P-62720,Staykov,Stefan,1949-10-03,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Stefan_Staykov
8967,P-04393,Steen Nielsen,Brian,1968-12-28,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Brian_Steen_Nielsen
8970,P-20482,Steffen,Renato,1991-11-03,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Renato_Steffen
8976,P-76459,Stejskal,Jan,1962-01-15,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Jan_Stejskal
8977,P-36850,Stekelenburg,Maarten,1982-09-22,0,1,0,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Maarten_Stekelenburg
